,edit_history_tweet_ids,id,text
29,['1664626426648334336'],1664626426648334336,"rt glennvonmikael: still trending!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
30,['1664626416984682496'],1664626416984682496,"rt marcelynespant2: dami naman coke nyan 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
31,['1664626413528547328'],1664626413528547328,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
32,['1664626408688332800'],1664626408688332800,"rt serweiss_: baka may kasunod pa tong 15 secs ad ni d. may pa find out pa sila eh. lol. 

darrens bestcokeever
darren espanto2001
coke…"
33,['1664626352790855680'],1664626352790855680,"rt lilybeth140: pwede ng sponsor sa concert ni d! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 https://t.…"
34,['1664626350957768706'],1664626350957768706,"rt darrentrendsofc: our asia's pop heartthrob for coke zero!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph h…"
35,['1664626343601119234'],1664626343601119234,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
36,['1664626337682956288'],1664626337682956288,"rt mmdesi15: congratulations darren ... asia's iconic male singer of the year
asiasgoldeniconawards2023

darrens bestcokeever
darren es…"
37,['1664626333157330944'],1664626333157330944,rt serweiss_: pasikatin tong da moves ni d sa tiktok. hahaha. make this trend. punta din kayong convenience store and do this diskarte mov…
38,['1664626322793172993'],1664626322793172993,"still trending!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
39,['1664626314438131712'],1664626314438131712,"rt thedarrenatics2: darren and his best coke ever! 
ain’t giving up on it. never! 

darrens bestcokeever
darren espanto2001
cokezero t…"
40,['1664626304174497796'],1664626304174497796,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
41,['1664626285493248000'],1664626285493248000,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
42,['1664626280673996800'],1664626280673996800,"rt glennvonmikael: eto tag kay d.

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
43,['1664626279491211264'],1664626279491211264,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
44,['1664626279138697216'],1664626279138697216,"rt lilybeth140: uhaw na uhaw, d? 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 "
45,['1664626255826927621'],1664626255826927621,"rt winksangie: congratulations darren.. you deserved it!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https:…"
46,['1664626242866298884'],1664626242866298884,"rt lilybeth140: d’ effect on d! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 "
47,['1664626230531100672'],1664626230531100672,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
48,['1664626190987198465'],1664626190987198465,"rt winksangie: daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
49,['1664626180518035461'],1664626180518035461,"rt darrentrendsofc: darren and his best coke ever! perfect! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph ht…"
50,['1664626172842455044'],1664626172842455044,"rt marcelynespant2: dami naman coke nyan 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
51,['1664626162436284418'],1664626162436284418,"rt lilybeth140: parang all the way down!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
52,['1664626125782278144'],1664626125782278144,"rt marcelynespant2: good evening po 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
53,['1664626116219269125'],1664626116219269125,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
54,['1664626115451682821'],1664626115451682821,"rt glennvonmikael: yeyyy!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
55,['1664626094274641920'],1664626094274641920,"rt tiu_anna: thank you cocacolaph for the trust! 
alam na ang favorite inumin ng darrenatics

darrens bestcokeever
darren espanto2001
…"
56,['1664626046287618049'],1664626046287618049,"rt marcelynespant2: dami naman coke nyan 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
57,['1664626027442610176'],1664626027442610176,"rt tiu_anna: d'best moves. sa liksi nakuha agad ang coke zero hahaha

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocac…"
58,['1664625993909166086'],1664625993909166086,"rt darrentrendsofc: look at d' coke zero effect!!! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
59,['1664625948124143619'],1664625948124143619,"rt rey_espanto: not coke related hahaha

congrats, darren!!!!!!!! very dahsurbb!!!!

darrens bestcokeever
darren espanto2001
cokezero …"
60,['1664625936950591490'],1664625936950591490,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
61,['1664625920114585604'],1664625920114585604,"rt winksangie: daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
62,['1664625874505814021'],1664625874505814021,"rt d_marianne23: again, congrats darren! thank you so much for the trust cocacolaph ! 

darrens bestcokeever
darren espanto2001
cokeze…"
63,['1664625860043833346'],1664625860043833346,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
64,['1664625848618565633'],1664625848618565633,"rt darrentrendsofc: darren's coke zero ad is out now! you were amazing d!  congratulations!

darrens bestcokeever
darren espanto2001
co…"
65,['1664625836522196995'],1664625836522196995,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
66,['1664625815508729857'],1664625815508729857,"rt darrentrendsofc: we just can't get over with darren's amazing moves in this coke zero ad!

darrens bestcokeever
darren espanto2001
c…"
67,['1664625792003854338'],1664625792003854338,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
68,['1664625758546042881'],1664625758546042881,"rt d_marianne23: again, congrats darren! thank you so much for the trust cocacolaph ! 

darrens bestcokeever
darren espanto2001
cokeze…"
69,['1664625735364124672'],1664625735364124672,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
70,['1664625734965690368'],1664625734965690368,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
71,['1664625705425186816'],1664625705425186816,"rt mmdesi15: congratulations darren ... asia's iconic male singer of the year
asiasgoldeniconawards2023

darrens bestcokeever
darren es…"
72,['1664625693941207041'],1664625693941207041,"rt winksangie: daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
73,['1664625684189270019'],1664625684189270019,"rt thedarrenatics2: darren’s coke zero advertisement is out now! 

we are declaring a twitter party. 

let’s come out and make some cheerf…"
74,['1664625660357406720'],1664625660357406720,"rt djulbarri: ang gwapo talaga.

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
75,['1664625650169450498'],1664625650169450498,"rt glennvonmikael: eto tag kay d.

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
76,['1664625597199552513'],1664625597199552513,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
77,['1664625580690792448'],1664625580690792448,"rt darrentrendsofc: we just can't get over with darren's amazing moves in this coke zero ad!

darrens bestcokeever
darren espanto2001
c…"
78,['1664625569374572546'],1664625569374572546,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
79,['1664625559199186945'],1664625559199186945,"rt d_marianne23: again, congrats darren! thank you so much for the trust cocacolaph ! 

darrens bestcokeever
darren espanto2001
cokeze…"
80,['1664625517067382784'],1664625517067382784,"rt d_marianne23: ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacol…"
81,['1664625506224840704'],1664625506224840704,"rt iambobbiedc: iba talaga yung register ni darren sa coke zero ad!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocaco…"
82,['1664625464277647365'],1664625464277647365,"rt darrentrendsofc: we just can't get over with darren's amazing moves in this coke zero ad!

darrens bestcokeever
darren espanto2001
c…"
83,['1664625462122008577'],1664625462122008577,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
84,['1664625325748424706'],1664625325748424706,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
85,['1664625321721856001'],1664625321721856001,"rt winksangie: daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
86,['1664625312859136000'],1664625312859136000,"rt glennvonmikael: yeyyy!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
87,['1664625312519585794'],1664625312519585794,"rt winksangie: daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
88,['1664625302126075904'],1664625302126075904,"rt darrentrendsofc: we just can't get over with darren's amazing moves in this coke zero ad!

darrens bestcokeever
darren espanto2001
c…"
89,['1664625298552283136'],1664625298552283136,"rt d_marianne23: again, congrats darren! thank you so much for the trust cocacolaph ! 

darrens bestcokeever
darren espanto2001
cokeze…"
90,['1664625289039863812'],1664625289039863812,"rt darrentrendsofc: our asia's pop heartthrob for coke zero!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph h…"
91,['1664625277903966208'],1664625277903966208,"rt rey_espanto: not coke related hahaha

congrats, darren!!!!!!!! very dahsurbb!!!!

darrens bestcokeever
darren espanto2001
cokezero …"
92,['1664625277102886914'],1664625277102886914,"rt darrentrendsofc: the new face of cocacolaph everyone!!! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph ht…"
93,['1664625259134472194'],1664625259134472194,"rt winksangie: daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph …"
94,['1664625192466022400'],1664625192466022400,"rt thedarrenatics2: he’s got the moves you can’t resist! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https…"
95,['1664625177265840128'],1664625177265840128,"rt thedarrenatics2: red goes well with d! 
lalung nakakagwapo!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph…"
96,['1664624349007978498'],1664624349007978498,"dami naman coke nyan 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
97,['1664624309623738368'],1664624309623738368,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
98,['1664624292032835584'],1664624292032835584,"rt ilovedarren_24: yung mga titig ,yung dimples at ngiti ni mr. coke zero!  awww!! grabee namang kagwapuhan yan d! 

darrens bestcokeever…"
99,['1664624249112494081'],1664624249112494081,"rt ilovedarren_24: ang pogi po talaga!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
0,['1664624230435266560'],1664624230435266560,"rt ilovedarren_24: d' towering coke zero ambassador!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https://t…"
1,['1664624183161286656'],1664624183161286656,"rt cs_angge: sarap ulit ulit tapos habang pinapanuod umiinom din ng coke 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
…"
2,['1664624173975588868'],1664624173975588868,"again, congrats darren! thank you so much for the trust cocacolaph ! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna "
3,['1664624168103739392'],1664624168103739392,"yeyyy!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
4,['1664624158674911232'],1664624158674911232,"rt serweiss_: may sarili pala silang pa hashtags! takeataste hahaha. wala kasi sa tag natin. 

darrens bestcokeever
darren espanto2001…"
5,['1664624136302526464'],1664624136302526464,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
6,['1664624115284848646'],1664624115284848646,"rt melovesdarren: palibhasa kasi alam na alam mo kung paano ako kunin eh. isang ngiti, isang tingin wala... umiikot na ulit ang mundo ko.…"
7,['1664624087615037440'],1664624087615037440,"rt havemercyflores: glennvonmikael espanto2001 cocacolaph pwede pala xa sa mataas ang sugar..

darrens bestcokeever
darren espanto200…"
8,['1664624071022354434'],1664624071022354434,"rt glennvonmikael: havemercyflores espanto2001 cocacolaph yes po! kakaubos lang namin.

darrens bestcokeever
darren espanto2001
coke…"
9,['1664624059718705152'],1664624059718705152,"rt winksangie: congratulations darren.. you deserved it!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https:…"
10,['1664624021776760834'],1664624021776760834,"good evening po 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
11,['1664623992710504448'],1664623992710504448,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
12,['1664623950901706753'],1664623950901706753,"rt mmdesi15: gulat yarnnnnn!?!? hahahhaha

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
13,['1664623936670404613'],1664623936670404613,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
14,['1664623931863744513'],1664623931863744513,"rt mmdesi15: congratulations darren ... asia's iconic male singer of the year
asiasgoldeniconawards2023

darrens bestcokeever
darren es…"
15,['1664623890616954880'],1664623890616954880,"rt ionelovegood: kagigil, ang cute

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
16,['1664623856336633858'],1664623856336633858,"daming blessings ni darren 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
17,['1664623609489543168'],1664623609489543168,"rt marjori39026850: darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
18,['1664623566820896769'],1664623566820896769,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
19,['1664623543316013058'],1664623543316013058,"ang tangkad at ang gwapo ng best endorser namin! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
20,['1664623532570214402'],1664623532570214402,"congratulations darren ... asia's iconic male singer of the year
asiasgoldeniconawards2023

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
21,['1664623525850742785'],1664623525850742785,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
22,['1664623510776344576'],1664623510776344576,"rt winksangie: congratulations darren.. you deserved it!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https:…"
23,['1664623498369826817'],1664623498369826817,"rt rey_espanto: not coke related hahaha

congrats, darren!!!!!!!! very dahsurbb!!!!

darrens bestcokeever
darren espanto2001
cokezero …"
24,['1664623441021112320'],1664623441021112320,"rt lilybeth140: congratulations, darren! so blessed! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
25,['1664623431042867200'],1664623431042867200,"rt ionelovegood: tv airing-worthy ang fifteen-second ad mo d

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph ht…"
26,['1664623428492558336'],1664623428492558336,"rt glennvonmikael: eto tag kay d.

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
27,['1664623398062903297'],1664623398062903297,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
28,['1664623378026872838'],1664623378026872838,"rt thedarrenatics2: darren’s coke zero advertisement is out now! 

we are declaring a twitter party. 

let’s come out and make some cheerf…"
29,['1664623355679461376'],1664623355679461376,"rt rey_espanto: not coke related hahaha

congrats, darren!!!!!!!! very dahsurbb!!!!

darrens bestcokeever
darren espanto2001
cokezero …"
30,['1664623274251403264'],1664623274251403264,"rt ilovedarren_24: yung mga titig ,yung dimples at ngiti ni mr. coke zero!  awww!! grabee namang kagwapuhan yan d! 

darrens bestcokeever…"
31,['1664623254529798145'],1664623254529798145,"rt tiu_anna: d'best moves. sa liksi nakuha agad ang coke zero hahaha

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocac…"
32,['1664623253892235268'],1664623253892235268,"not coke related hahaha

congrats, darren!!!!!!!! very dahsurbb!!!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
33,['1664623239417548800'],1664623239417548800,"rt djulbarri: gulat yan..

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
34,['1664623211386994688'],1664623211386994688,"rt jeannysia: darrens bestcokeever
darren espanto2001 
cokezero
cocacolaph"
35,['1664623176251322370'],1664623176251322370,"rt ilovedarren_24: ang pogi po talaga!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
36,['1664623164578562048'],1664623164578562048,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
37,['1664623156827398145'],1664623156827398145,"rt ilovedarren_24: d' towering coke zero ambassador!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https://t…"
38,['1664623131179327489'],1664623131179327489,"rt jeannysia: darrens bestcokeever
darren espanto2001 
cokezero
cocacolaph"
39,['1664623112657293318'],1664623112657293318,"rt ilovedarren_24: natuwa din  ako sa reaction ni ate girl! :) ang galing galing mo.kasi darren eh!! tas ang gwapo gwapo pa! 

darrens bes…"
40,['1664623088695164928'],1664623088695164928,"rt lilybeth140: congratulations, darren! so blessed! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
41,['1664623079144792067'],1664623079144792067,"rt lilybeth140: amazing, darren! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
42,['1664623058026651654'],1664623058026651654,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
43,['1664623054683787265'],1664623054683787265,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
44,['1664623048467841026'],1664623048467841026,"rt winksangie: congratulations darren.. you deserved it!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https:…"
45,['1664623034282692609'],1664623034282692609,"rt djulbarri: darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
46,['1664623013898211329'],1664623013898211329,"darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
47,['1664622997368631296'],1664622997368631296,"rt cs_angge: kung ganito lang naman ka gwapo yung mag alok sakin wala ng sasabihin pa bili agad ng coke 

darrens bestcokeever
darren es…"
48,['1664622960211296261'],1664622960211296261,"rt glennvonmikael: eto tag kay d.

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
49,['1664622947078733826'],1664622947078733826,"darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
50,['1664622943710908416'],1664622943710908416,"rt darrentrendsofc: our asia's pop heartthrob for coke zero!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph h…"
51,['1664622923045543941'],1664622923045543941,"rt thedarrenatics2: darren surely can't give up his best coke ever😊

see full clip:


darren espanto2001
cokezer…"
52,['1664622908726202369'],1664622908726202369,"rt winksangie: congratulations darren.. you deserved it!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https:…"
53,['1664622898030731265'],1664622898030731265,"rt tiu_anna: ang gwapo naman ng endorser ng coke zero!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
54,['1664622881630990336'],1664622881630990336,"rt ionelovegood: tv airing-worthy ang fifteen-second ad mo d

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph ht…"
55,['1664622871950528513'],1664622871950528513,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
56,['1664622860827230208'],1664622860827230208,"rt ilovedarren_24: natuwa din  ako sa reaction ni ate girl! :) ang galing galing mo.kasi darren eh!! tas ang gwapo gwapo pa! 

darrens bes…"
57,['1664622828094881793'],1664622828094881793,"rt ilovedarren_24: ang pogi po talaga!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
58,['1664622808209690624'],1664622808209690624,"rt tiu_anna: d'best moves. sa liksi nakuha agad ang coke zero hahaha

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocac…"
59,['1664622723757400070'],1664622723757400070,"rt ilovedarren_24: yung mga titig ,yung dimples at ngiti ni mr. coke zero!  awww!! grabee namang kagwapuhan yan d! 

darrens bestcokeever…"
60,['1664622691226365955'],1664622691226365955,"rt winksangie: yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 …"
61,['1664622684309958658'],1664622684309958658,"rt ilovedarren_24: d' towering coke zero ambassador!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https://t…"
62,['1664622661505515520'],1664622661505515520,"rt aarlene81: ang cute at kilig ng new tvc ni darren

check the video on cocacolaph ig acc

darren espanto2001
cokezero takeataste 
c…"
63,['1664622615317852160'],1664622615317852160,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
64,['1664622453879103488'],1664622453879103488,"rt thedarrenatics2: darren’s coke zero advertisement is out now! 

we are declaring a twitter party. 

let’s come out and make some cheerf…"
65,['1664622420492443650'],1664622420492443650,"rt darrentrendsofc: and that concludes our quick tp for today! thank you so much for joining darrenatics! stay safe everyone!

darrens bes…"
66,['1664622178560774147'],1664622178560774147,"rt ilovedarren_24: d' towering coke zero ambassador!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https://t…"
67,['1664622144410779648'],1664622144410779648,"rt lilybeth140: pwede ng sponsor sa concert ni d! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 https://t.…"
68,['1664622088089645056'],1664622088089645056,"yass!!! panalo si darren dito!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 "
69,['1664622023094726657'],1664622023094726657,"amazing, darren! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
70,['1664622015263932421'],1664622015263932421,"rt darrentrendsofc: we just can't get over with darren's amazing moves in this coke zero ad!

darrens bestcokeever
darren espanto2001
c…"
71,['1664621896477077504'],1664621896477077504,"rt ilovedarren_24: natuwa din  ako sa reaction ni ate girl! :) ang galing galing mo.kasi darren eh!! tas ang gwapo gwapo pa! 

darrens bes…"
72,['1664621877116166145'],1664621877116166145,"congratulations darren.. you deserved it!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
73,['1664621502627741697'],1664621502627741697,"rt thedarrenatics2: darren surely can't give up his best coke ever😊

see full clip:


darren espanto2001
cokezer…"
74,['1664621394423054336'],1664621394423054336,"rt thedarrenatics2: darren’s coke zero advertisement is out now! 

we are declaring a twitter party. 

let’s come out and make some cheerf…"
75,['1664621377331281920'],1664621377331281920,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
76,['1664621345601392641'],1664621345601392641,"congratulations, darren! so blessed! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
77,['1664621334641651713'],1664621334641651713,"ayun nag trend pla

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
78,['1664621286650425345'],1664621286650425345,"natuwa din  ako sa reaction ni ate girl! :) ang galing galing mo.kasi darren eh!! tas ang gwapo gwapo pa! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
79,['1664621284054155266'],1664621284054155266,"rt lilybeth140: kagulat gulat ang mga blessings mo! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

https://t…"
80,['1664621212901965824'],1664621212901965824,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
81,['1664621167712563200'],1664621167712563200,"rt melovesdarren: palibhasa kasi alam na alam mo kung paano ako kunin eh. isang ngiti, isang tingin wala... umiikot na ulit ang mundo ko.…"
82,['1664621146162237441'],1664621146162237441,"rt thedarrenatics2: we love his smile, his voice, his grooves, his warmth. his charm, 
his attitude… and now…
his best coke ever! 

darren…"
83,['1664621129879920641'],1664621129879920641,"rt ilovedarren_24: ang pogi po talaga!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
84,['1664621103321591809'],1664621103321591809,"rt djulbarri: darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph"
85,['1664621044957843458'],1664621044957843458,"rt ilovedarren_24: yung mga titig ,yung dimples at ngiti ni mr. coke zero!  awww!! grabee namang kagwapuhan yan d! 

darrens bestcokeever…"
86,['1664621020135976960'],1664621020135976960,"rt ilovedarren_24: ang pogi po talaga!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
87,['1664620973163945985'],1664620973163945985,"darrens bestcokeever
darren espanto2001 
cokezero cocacolaph "
88,['1664620955677904897'],1664620955677904897,"rt ilovedarren_24: d' towering coke zero ambassador!!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https://t…"
89,['1664620939764699139'],1664620939764699139,"rt ionelovegood: tv airing-worthy ang fifteen-second ad mo d

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph ht…"
90,['1664620907346923520'],1664620907346923520,"rt marjori39026850: darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph "
91,['1664620838791032834'],1664620838791032834,"rt thedarrenatics2: he’s got the moves you can’t resist! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph https…"
92,['1664620836438052865'],1664620836438052865,"rt dte_0625: cute mo d🥰

darren espanto2001 cocacolaph 
cokezero tikmanna 

 "
93,['1664620799171629060'],1664620799171629060,"rt lilybeth140: pwede ng sponsor sa concert ni d! 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph

 https://t.…"
94,['1664620716099239936'],1664620716099239936,"rt jeannysia: darrens bestcokeever
darren espanto2001 
cokezero
cocacolaph"
95,['1664620698848071681'],1664620698848071681,"rt serweiss_: may sarili pala silang pa hashtags! takeataste hahaha. wala kasi sa tag natin. 

darrens bestcokeever
darren espanto2001…"
96,['1664620626441822208'],1664620626441822208,"rt thedarrenatics2: red goes well with d! 
lalung nakakagwapo!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
cocacolaph…"
97,['1664620626144026624'],1664620626144026624,"rt ilovedarren_24: tikman na!! thank you so much cocacolaph 

darrens bestcokeever
darren espanto2001
cokezero tikmanna …"
98,['1664620613762441216'],1664620613762441216,"rt cs_angge: sarap ulit ulit tapos habang pinapanuod umiinom din ng coke 

darrens bestcokeever
darren espanto2001
cokezero tikmanna
…"
99,['1664620594703532032'],1664620594703532032,"rt de_silentfan: look d’s gwapo is now trending at number twenty nine!

darrens bestcokeever
darren espanto2001
cokezero tikmanna
coc…"
