,edit_history_tweet_ids,id,text
92,['1665130073354301442'],1665130073354301442,"your pr person ecoterraio  needs to address this slanderous video&gt;&gt;    
have you integrated dietcoke carlsberg  and evianwater ?
greenaltcrypto haiguardian willy_ewc "
93,['1665108477486800900'],1665108477486800900,"catherinemccat just two krakenrum and dietcoke for me 
yum yum snotquiz "
94,['1665106425738133505'],1665106425738133505,rt kelanportilloba: hey y’all theview madonna love ya! dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh r…
95,['1665106192945803269'],1665106192945803269,rt kelanportilloba: vulgar bitch! 😍 🖕madonna 🚽🏝🏖🗽🚏🚨 dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhosl…
96,['1665081014874525696'],1665081014874525696,sodaseekers dietcoke where should we get this drink?
97,['1665074545995259909'],1665074545995259909,i had to go to subway to find my icy dietcoke in a paper cup on this hot day in raleigh nosingleuseplastic 
98,['1665049425201201157'],1665049425201201157,rt wwwesternreeder: dietcoke taylorswift13 iheartradio taylol swift does not love me
99,['1665027798543618049'],1665027798543618049,not. cool. dietcoke asco23 
0,['1665017336363905026'],1665017336363905026,we got sources that tell us where uber is driving ariana pumprules pumprulesreunion insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal…  
1,['1665001198099857408'],1665001198099857408,ladyfrances1974 neointhemcr dietcoke when was this? and don't bring up any photoshop pics either.
2,['1664990806711898112'],1664990806711898112,danielcrosby elonmusk dietcoke dropping this in here. dietpepsi 
3,['1664988794016104450'],1664988794016104450,im the only voice that makes a true ❤️! dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
4,['1664982507178151936'],1664982507178151936,"neointhemcr once dietcoke went woke

i left"
5,['1664980293571289088'],1664980293571289088,⁦dietcoke⁩ ⁦cocacola⁩ stay out of politics the bedroom and family matters - 
6,['1664975691773890568'],1664975691773890568,vulgar bitch! 😍 🖕madonna 🚽🏝🏖🗽🚏🚨 dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk…  
7,['1664970898439282688'],1664970898439282688,ok i’ll turn off the radio! madonna dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
8,['1664970556129542145'],1664970556129542145,love bears 🐻! ❤️💫paulinarubio dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
9,['1664969916582076416'],1664969916582076416,"seems if you like diet coke, red bull, splenda sweetner or anything else that uses sucralose-6-acetate then you are slowly destroying your own dna, and massively increasing your risk of cancer.

redbullracing dietcoke
"
10,['1664969820897435650'],1664969820897435650,hey 👋 madonna does this bring you my joy 🤩 love ya hope you feel better ❤️‍🩹! dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan…  
11,['1664969271804321792'],1664969271804321792,hey y’all theview madonna love ya! dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
12,['1664940470772936704'],1664940470772936704,"drinking diet sodas from the convenience store on a hot summer day? is it a ticket to cancer down the road? ""cancer warning over ‘cell-destroying’ sweetener used in dietcoke and redbull"" us_fda  smartnews"
13,['1664935232846299136'],1664935232846299136,drug shortages for everyone! dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira shakira…  
14,['1664934088392818689'],1664934088392818689,also it feels like we are in africa we are  on two months and my friend with cancer can’t get his medication. what are you doing for the people potus ! help is needed today! millions will die. abcnewslive dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa… 
15,['1664931281296080897'],1664931281296080897,ai is everywhere it even bothers the stupid news or stupid people using ai as if we were so stupid. abcnewslive dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation… 
16,['1664931000944582656'],1664931000944582656,how many of us join sprout! i used to enjoy it until my accounts were hacked ! dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan…  
17,['1664902990862450689'],1664902990862450689,“you ordered dietcoke that’s a joke right ???” 🪬 pusha_t wins this thread 🏆🤦🏻 
18,['1664902063266955264'],1664902063266955264,"

dietcoke redbull"
19,['1664834370736103425'],1664834370736103425,dietcoke is so fucking good omg
20,['1664822023111974916'],1664822023111974916,"well ..... i'm sorry fellow patriots, itt seem we  have spun into anarchy.
no budlight , jackdaniels_us  dietcoke  dietpepsi cheezit _absoluteusa . we are also boycotting target this might ruin summer, but sacrifices need to be made! stay strong ! "
21,['1664810453657067522'],1664810453657067522,awwwww vault priceless abcnewslive theview martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift…  
22,['1664805335918338048'],1664805335918338048,second first verse take martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne…  
23,['1664805265915387907'],1664805265915387907,little preview usweekly martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne…  
24,['1664794351531180033'],1664794351531180033,selena has just recorded her new single with kelan! it’s hot 🥵 martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj… 
25,['1664779566781460480'],1664779566781460480,when i will become the president again i'll pardon minor infractions of people bringing mcdonalds burger with dietcoke for me! 
26,['1664768172363317249'],1664768172363317249,"rt bestrongukraine: dietcoke i've been drinking only cocacola products for 68 years, but now i'll be switching to pepsi unless you stop d…"
27,['1664767871761760257'],1664767871761760257,rt timls: dietcoke why hasn’t coke stopped doing business in russia?
28,['1664766752985677824'],1664766752985677824,"apeuro reading has commenced which means nametags, dietcoke at break and the grand ballroom for all meals!! thank you kansas city!! kansascity collegeboard ap_trevor dragonpride pchsdragons "
29,['1664763707740569600'],1664763707740569600,dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira shakira theview earth rhonj… 
30,['1664762777704046594'],1664762777704046594,rt kelanportilloba: dance the night away barbie dualipa covered by kelanportilloba kellyripa insideedition  dietcoke belowdeck you…
31,['1664756169880002565'],1664756169880002565,"he’s my lover 💜💕💕👑💙 
tsmidnights tstheerastour chicagotstheerastour aandw dietcoke "
32,['1664746377052577793'],1664746377052577793,"1954

senator joseph mccarthy charges that there are communists working in the cia and atomic weapons plants. mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney… "
33,['1664736821085888513'],1664736821085888513,m4573rch ostrich_otf cocacola_id cocacola_br cokestudio dietcoke they did in 2017 man 🫶 
34,['1664736323620552705'],1664736323620552705,"m4573rch cocacola_id cocacola_br cokestudio dietcoke yeah bro, can you make it happen, that would be great for marketing bro"
35,['1664733261426495488'],1664733261426495488,kianatrann dietcoke wish i could rt
36,['1664732067979210752'],1664732067979210752,ostrich_otf dang what if cocacola_id or cocacola_br  or cokestudio dietcoke  did a can that said love that would be ❤️‍🔥
37,['1664729826492813313'],1664729826492813313,"strappatc mnhopper1s alata_inc southwestair extra legroom ✅
dietcoke  ✅
all is right with the world…"
38,['1664722819664453633'],1664722819664453633,dom_fadda dietcoke dietpepsi _absoluteusa jackdaniels_us cheezit budlight nascar is this sarcasm?
39,['1664722750064279553'],1664722750064279553,rt cuucmaster: มาปั่นกระป๋องโค้กกันต่อครัช ทาสนายแบบของผมมันอาย ขอให้ปิดหน้าจะได้ครางดังๆได้ ผมเลยจัดการฝนหัวมันไปที แม่งร้องซี๊ดซ๊าดดิ้นพ…
40,['1664711048836808708'],1664711048836808708,the most me me dietcoke 
41,['1664705223548444672'],1664705223548444672,rt laughquarantine: “steviafree” is the future of product labeling.   💡 digital asset. steviafree marketing beve…
42,['1664702962713743370'],1664702962713743370,"🚨it's a dark day prayer warriors🚨
we can't enjoy dietcoke  dietpepsi  _absoluteusa  jackdaniels_us  cheezit  budlight , and new to the list nascar.  the boycott must go on though! your sacrifice is for the greater good. stay strong patriots! "
43,['1664696141529731085'],1664696141529731085,"🚨sassafras dag gum it patriots🚨
first budlight  then jackdaniels_us  now cheezit.
we can't even shop target  anymore. where does the indoctrination end ?  we lost dietcoke , dietpepsi , the vodka is safe though! "
44,['1664696106326937611'],1664696106326937611,"eclairmont dietcoke that’s okay, means more for me!"
45,['1664693922826801162'],1664693922826801162,i’m on a 24 hour fast so this is my lunch. dietcoke 
46,['1664690902118420496'],1664690902118420496,"you should always chose dietcoke over dietpepsi   
one company believes love is love- 
the other only loves profit. one sends a positive message, the other uses the rainbow to profit. i know you budlight protesters aren't drinking either though! "
47,['1664688234843058181'],1664688234843058181,"warning as sweetener used in diet coke and red bull 'destroys gut cells and could increase cancer risk'

sucralose sweetener cancer dna destroys splenda dietcoke redbull gutcells warning ncstate research "
48,['1664680981612363777'],1664680981612363777,rt cuucmaster: ท่านี้เป็นท่าเสียวของทาสหลายคนเลยครัช จับนายแบบควยยักษ์นั่งหันหลังแอ่นโชว์รูก้น ที่มีเชือกรัดมาจากพวงไข่พาดอยู่  แล้วจับรูด…
49,['1664680387618930690'],1664680387618930690,rt cuucmaster: ลองจัดทาสนายแบบให้นั่งแยกขาเป็นรูปตัวเอ็ม ก่อนใช้มือลงเจลอย่างดีรูดกระป๋องโค้กจนเส้นเลือดปูด ดูเหมือนทาสผมจะทนไม่ไหวแล้ว โด…
50,['1664680105489371136'],1664680105489371136,rt cuucmaster: มาปั่นกระป๋องโค้กกันต่อครัช ทาสนายแบบของผมมันอาย ขอให้ปิดหน้าจะได้ครางดังๆได้ ผมเลยจัดการฝนหัวมันไปที แม่งร้องซี๊ดซ๊าดดิ้นพ…
51,['1664677221707939859'],1664677221707939859,dietcoke  bye!! boycottcoke 
52,['1664663361286438912'],1664663361286438912,"omarmke1 3rdstmarkethall joshkrsnak this is going to be a visitmke year-round game-changer as it will provide more opportunities for breakingbread, celebrating, catching up, etc. activations.  whether it's  wi craft beer, winacraftbeer, cider, dietcoke &amp; dietmtdew lol, etc.; can't wait to support!  cheers"
53,['1664663255275503616'],1664663255275503616,"attykris this is going to be a visitmke year-round game-changer as it will provide more opportunities for breakingbread, celebrating, catching up, etc. activations.  whether it's  wi craft beer, winacraftbeer, cider, dietcoke &amp; dietmtdew lol, etc.; can't wait to support!  cheers"
54,['1664647167762481153'],1664647167762481153,holy crap!  now add harleydavidson to the list?  are they sure about this? budlight target chickfila adidas grandhotelmi nike kohls thenorthface mlb dodgers millerlite olay ulta isqiisi espnw gillette dietcoke nestle calvinklein mattwalsh make it go viral! 
55,['1664639316889329665'],1664639316889329665,melrmoy taylorswift13 taylornation13 potus chicagosmayor jbpritzker un dietcoke rupaul thetweetofgod thetweetofgod please
56,['1664632196429168642'],1664632196429168642,"50% off 1 new release  for more details or to order today, copy/paste or click the link below
👇👇
  

art beautiful instagood love fashion photooftheday ad sponsored happy dietcoke amazondeals bigmamasbins blackart unfinishedbusiness"
57,['1664631423087550465'],1664631423087550465,"another day, another go woke go broke: grandhotelmi chickfila walmart target down 27% budlight $15.7b loss, michaelsstores thenorthface adidas nike isqiisi ulta olay milleite kohls calvinklein espnw disneyplus disney dietcoke mlb dodgers gillette glamourmag "
58,['1664629734368575488'],1664629734368575488,please…dear john saturday or sunday…taylorswift13 taylornation13 potus chicagosmayor jbpritzker un dietcoke rupaul
59,['1664629691150487559'],1664629691150487559,"rt bigmamasbins: health first .... for more details or to order today, copy/paste or click the link below 👇👇

 

a…"
60,['1664629654844502023'],1664629654844502023,"rt bigmamasbins: sale ends 6.5.2023  11:59 pm. for more details or place an order, copy/paste or click the link below
👇👇
…"
61,['1664629626193289221'],1664629626193289221,"sale ends 6.5.2023  11:59 pm. for more details or place an order, copy/paste or click the link below
👇👇
  

art beautiful instagood love fashion photooftheday ad sponsored happy dietcoke amazondeals bigmamasbins blackart unfinishedbusiness "
62,['1664626526044950528'],1664626526044950528,"health first .... for more details or to order today, copy/paste or click the link below 👇👇

 

art beautiful instagood love fashion photooftheday ad sponsored dietcoke amazondeals bigmamasbins blackart unfinishedbusiness happy"
63,['1664624336836374529'],1664624336836374529,"gifts 4 dads &amp; grads.for more details or to order today, copy/paste or click the link below             👇👇
  
photooftheday fashion love instagood beautiful happy dietcoke amazondeals bigmamasbins blackart unfinishedbusiness ad sponsored"
64,['1664600413285367808'],1664600413285367808,"another day but no emergencysports adventures today!   this one is about mental health and personal well being!   take care of yourself friends!  

southwestair for the magic seat!   
dietcoke for the unofficial travel beverage!
emergencysports for the opportunities! "
65,['1664520662109782016'],1664520662109782016,roadtripc dietcoke it's diet coke supremacy 🥹✨
66,['1664519437943443456'],1664519437943443456,"outkicktnml after a sad missed league night last week, i was back with a strong late afternoon mow before working a school fundraiser! thanks to hondape_usa and dietcoke for solid refreshment! "
67,['1664504323714469888'],1664504323714469888,sign the petition  and encourage mcdonaldsstraya to bring back dc! dietcoke peoplepower bethechange
68,['1664483608856350723'],1664483608856350723,dualipa insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira shakira…  
69,['1664483522520797187'],1664483522520797187,dance the night away barbie dualipa covered by kelanportilloba kellyripa insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation…  
70,['1664483267133997056'],1664483267133997056,"thedogevampire dietcoke dietcoke the people are waiting 
😆🤣 "
71,['1664480777470636032'],1664480777470636032,lovealwaysgoo dietcoke can you guys explain 😂🤣 
72,['1664462324504338433'],1664462324504338433,boycott dietcoke   fire his ass. 
73,['1664444960458809349'],1664444960458809349,jelly roll &amp; bunnie xo talk relationship in ‘save me’ documentary – hollywood life yes i discovered jelly roll ⁦cnnbrk⁩ insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     
74,['1664442859922116609'],1664442859922116609,a blast from the past by kelanportilloba kellyripa insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men…  
75,['1664441450501685249'],1664441450501685249,beautiful laugh by kelanportilloba insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden…  
76,['1664440144751935488'],1664440144751935488,"acróstico
 by shakira insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  "
77,['1664429229138751489'],1664429229138751489,"goodbye may, hello june!

goodbye may hello june goodbyemay hellojune hellosummer warmerweather longerdays sunny sunglasses sunshine holidays vacations beachvibes tanned relax warmnights icedtea dietcoke strawhats bikini shorts happy "
78,['1664429053112205312'],1664429053112205312,"goodbye may, hello june!

goodbye may hello june goodbyemay hellojune hellosummer warmerweather longerdays sunny sunglasses sunshine holidays vacations beachvibes tanned relax warmnights icedtea dietcoke strawhats bikini shorts happy "
79,['1664421629030707201'],1664421629030707201,ariana &amp; lala drinking dietcoke during the pumprulesreunion lunch break. 🥰🥰🥰
80,['1664399982773018624'],1664399982773018624,rt cuucmaster: อีพีสุดท้าย ถึงเวลาที่กระป๋องโค้กจะพ่นน้ำขุ่นๆสีขาวออกมาแล้ว ใครอยากเอาปากรองเตรียมไว้ให้ดี ผมตัดมาให้ดูเป็นช็อตๆเลยย!!! (6…
81,['1664399738941345792'],1664399738941345792,rt cuucmaster: ท่านี้เป็นท่าเสียวของทาสหลายคนเลยครัช จับนายแบบควยยักษ์นั่งหันหลังแอ่นโชว์รูก้น ที่มีเชือกรัดมาจากพวงไข่พาดอยู่  แล้วจับรูด…
82,['1664398916673224706'],1664398916673224706,rt cuucmaster: ลองจัดทาสนายแบบให้นั่งแยกขาเป็นรูปตัวเอ็ม ก่อนใช้มือลงเจลอย่างดีรูดกระป๋องโค้กจนเส้นเลือดปูด ดูเหมือนทาสผมจะทนไม่ไหวแล้ว โด…
83,['1664398619204808705'],1664398619204808705,rt cuucmaster: มาปั่นกระป๋องโค้กกันต่อครัช ทาสนายแบบของผมมันอาย ขอให้ปิดหน้าจะได้ครางดังๆได้ ผมเลยจัดการฝนหัวมันไปที แม่งร้องซี๊ดซ๊าดดิ้นพ…
84,['1664398113531105280'],1664398113531105280,rt cuucmaster: ท่าต่อไปสำหรับทาสนายแบบควยเท่าโค้กของผม คือนั่งเก้าอี้อากาศแล้วโดนจับรูดควย สัมผัสของควยอวบหัวบานใหญ่แน่นเต็มมือจนต้องสั่งใ…
85,['1664397595316477953'],1664397595316477953,rt cuucmaster: เมื่อนายแบบควยเท่ากระป๋องโค้กถูกมัดไข่จนเป่ง แล้วเอาเชือกโยงผูกกับข้อมือสองข้างให้ดิ้นไม่หลุด เจ้านายก็จัดการลงเจลญี่ปุ่นแ…
86,['1664391277566210048'],1664391277566210048,faith by dollyparton thank you for ur love and support like to trust me ! ❤️💫🫶🏻 insideedition  dietcoke belowdeck you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone rhomelbourne bible crowncroronation crownroyal…  
87,['1664366942159790081'],1664366942159790081,justlikethat hbomax samanthajones jsp dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira  
88,['1664357920291581953'],1664357920291581953,"rt bigmamasbins: dads &amp; grads will love - for more details or to order today, copy/paste or click the link below
👇👇
…"
89,['1664342869350424595'],1664342869350424595,"rt bigmamasbins: best gift for the techie dad &amp; grad.  for more details or to order today, copy/paste or click the link below
👇👇
https://t…"
90,['1664342830410526721'],1664342830410526721,"rt bigmamasbins: enjoy all in one virtual reality and family time! for more details or to order today, copy/paste or click the link below…"
91,['1664342801327468545'],1664342801327468545,"dads &amp; grads will love - for more details or to order today, copy/paste or click the link below
👇👇
  

art beautiful instagood love fashion photooftheday ad sponsored happy dietcoke amazondeals bigmamasbins blackart unfinishedbusiness"
92,['1664342764669026305'],1664342764669026305,"rt bigmamasbins: 33% discountdads &amp; grads gifting.  for more details or to order today, copy/paste or click the link below
👇👇
…"
93,['1664341845156171777'],1664341845156171777,"33% discountdads &amp; grads gifting.  for more details or to order today, copy/paste or click the link below
👇👇
  

photooftheday fashion love instagood art beautiful ad sponsored happy dietcoke amazondeals bigmamasbins blackart"
94,['1664338419588419589'],1664338419588419589,"enjoy all in one virtual reality and family time! for more details or to order today, copy/paste or click the link below 👇👇

  

photooftheday fashion love instagood beautiful sponsored ad art happy dietcoke amazondeals bigmamasbins blackart"
95,['1664335256005267456'],1664335256005267456,"best gift for the techie dad &amp; grad.  for more details or to order today, copy/paste or click the link below
👇👇


photooftheday fashion love instagood beautiful sponsored ad  happy dietcoke amazondeals bigmamasbins blackart unfinishedbusiness"
96,['1664331733074837507'],1664331733074837507,we are ! kim cattrall has confirm with me she is back in hbomax “just like that” dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone radiodisney -bible  
97,['1664324297572204553'],1664324297572204553,martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone radiodisney -bible 
98,['1664324205633060875'],1664324205633060875,i got a fir for you ! covered by kelanportilloba martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift 
99,['1664323447353229332'],1664323447353229332,martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift    shestheone radiodisney -bible crowncroronation 
0,['1664323290339442688'],1664323290339442688,while i waite by kelanportilloba martha stuart had help from marthastewart her wonderful cooking i look like martha bec she feed me. insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift 
1,['1664294514331090946'],1664294514331090946,trade today to doge ! mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth 
2,['1664252281817268224'],1664252281817268224,rt cuucmaster: เมื่อนายแบบควยเท่ากระป๋องโค้กถูกมัดไข่จนเป่ง แล้วเอาเชือกโยงผูกกับข้อมือสองข้างให้ดิ้นไม่หลุด เจ้านายก็จัดการลงเจลญี่ปุ่นแ…
3,['1664251770741329921'],1664251770741329921,rt cuucmaster: ท่าต่อไปสำหรับทาสนายแบบควยเท่าโค้กของผม คือนั่งเก้าอี้อากาศแล้วโดนจับรูดควย สัมผัสของควยอวบหัวบานใหญ่แน่นเต็มมือจนต้องสั่งใ…
4,['1664215933865566208'],1664215933865566208,rt cuucmaster: ท่าต่อไปสำหรับทาสนายแบบควยเท่าโค้กของผม คือนั่งเก้าอี้อากาศแล้วโดนจับรูดควย สัมผัสของควยอวบหัวบานใหญ่แน่นเต็มมือจนต้องสั่งใ…
5,['1664215919256817664'],1664215919256817664,rt cuucmaster: มาปั่นกระป๋องโค้กกันต่อครัช ทาสนายแบบของผมมันอาย ขอให้ปิดหน้าจะได้ครางดังๆได้ ผมเลยจัดการฝนหัวมันไปที แม่งร้องซี๊ดซ๊าดดิ้นพ…
6,['1664215894627872769'],1664215894627872769,rt cuucmaster: ลองจัดทาสนายแบบให้นั่งแยกขาเป็นรูปตัวเอ็ม ก่อนใช้มือลงเจลอย่างดีรูดกระป๋องโค้กจนเส้นเลือดปูด ดูเหมือนทาสผมจะทนไม่ไหวแล้ว โด…
7,['1664209537622999040'],1664209537622999040,"“you prepare a table before me in the presence of my enemies. you anoint my head with oil; my cup overflows.”
psalms 23:5 

mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift "
8,['1664191956023377926'],1664191956023377926,"while waiting for an order at ikeaie in carrickmines i said i’d ‘treat’ myself to a very very rare junkfood lunch kfc…dear god it was vile. fries so hot they burned but soggy as wilted spinach. dietcoke that was like a chemical solvent, and a dry tasteless burger 🤢vile "
9,['1664185400800301057'],1664185400800301057,"boycott cocacola cocacolaco dietcoke ! boycott all companies that cram this homosexual bs down our throats! boycott pride month

coca-cola funds lgbtq youth event at smithsonian showcasing ‘indigiqueer’ fashion "
10,['1664153540980269057'],1664153540980269057,dietcoke i own the tallest building im the area. it's a direct view of a pepsi distribution center. how about sponsoring a vintage cole ad to be painted on back of my building? there's 0 coke ads in area. 
11,['1664140676789829632'],1664140676789829632,omg 😱 jessicasimpson mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift  crownroyal coronation   uk kelan men justlikethat sexcity 
12,['1664128776245002241'],1664128776245002241,"salty_winglove b_holmer dietcoke not making any claims, but i know three different people, unrelated to each other, and all pretty decent eaters that drank diet coke regularly. all three died of pancreatic cancer. other people have told me similar stories... yikes. 🤷‍♂️"
13,['1664119389854023681'],1664119389854023681,it truly sent me over the edge to see sandoval drinking a diet coke on tonight’s vpr reunion. diet cokes aren’t for worms with a mustache. dietcoke can we please do something about this??
14,['1664108606424334338'],1664108606424334338,fdknight rockets mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth biden binance 
15,['1664097415857676288'],1664097415857676288,you and i both covered by kelanportilloba mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men…  
16,['1664094786511355912'],1664094786511355912,mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
17,['1664094390308970497'],1664094390308970497,dancing on my own covered by kelanportilloba lisahochstein we will dance until we are taken home my friend ! mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney…  
18,['1664091803774074880'],1664091803774074880,"little bitty pretty one
you know who you are ❤️💫🫶🏻🫵 mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk…  "
19,['1664089585293357058'],1664089585293357058,take on me mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk…  
20,['1664086877928841217'],1664086877928841217,mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
21,['1664086782407745538'],1664086782407745538,time covered by kelanportilloba for a doge mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men…  
22,['1664079050455805953'],1664079050455805953,mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation crownroyal coronation   uk kelan men menshealth biden elonmusk shakira…  
23,['1664078989516759040'],1664078989516759040,como la flor cover by kelanportilloba love you mother selena anything for elon lol mockingbird by eminem insideedition  dietcoke p you look absolutely beautiful. rhoslc rhop rhoa rhobh rhoslc rhonj taylorswift     shestheone radiodisney -bible crowncroronation…  
24,['1664077357894844418'],1664077357894844418,drop the dietcoke sandoval. it’s too late for coors but i won’t let you take dc down with you.
